run_kind	arm	method	dataset	key	seed	status	reason	n_poses	top_score	score_function	score_units	box_center_x	box_center_y	box_center_z	box_size	exhaustiveness	conformer_source	receptor	elapsed_s	peak_rss_mb	jobs	pose_archive	pose_archive_bytes	recorded
arm	A1_refconf_refbox	vina	astex	1SG0_STL	20260922	ok		5	-10.77	vina	kcal/mol (empirical score, not a measured free energy)	36.129	16.596	30.998	25.0	8	refconf	/home/qasim/vgb_bench_data/prepared/receptors/astex/1SG0_STL/receptor.pdbqt	22.3	654.3	5	/home/qasim/vgb_bench_data/poses/A1_refconf_refbox/vina/astex/1SG0_STL.sdf.gz	2106	2026-09-23T15:06:38+08:00
arm	A1_refconf_refbox	vina	astex	1S19_MC9	20260922	ok		2	-12.72	vina	kcal/mol (empirical score, not a measured free energy)	11.597	23.037	34.284	25.0	8	refconf	/home/qasim/vgb_bench_data/prepared/receptors/astex/1S19_MC9/receptor.pdbqt	70.74	546.3	5	/home/qasim/vgb_bench_data/poses/A1_refconf_refbox/vina/astex/1S19_MC9.sdf.gz	2254	2026-09-23T15:05:52+08:00
arm	A1_refconf_refbox	vina	astex	1MZC_BNE	20260922	ok		5	-7.535	vina	kcal/mol (empirical score, not a measured free energy)	17.14	133.836	-2.639	25.0	8	refconf	/home/qasim/vgb_bench_data/prepared/receptors/astex/1MZC_BNE/receptor.pdbqt	400.17	576.8	5	/home/qasim/vgb_bench_data/poses/A1_refconf_refbox/vina/astex/1MZC_BNE.sdf.gz	4628	2026-09-23T15:00:53+08:00
arm	A1_refconf_refbox	vina	astex	1R1H_BIR	20260922	ok		5	-9.639	vina	kcal/mol (empirical score, not a measured free energy)	31.251	44.543	34.611	25.0	8	refconf	/home/qasim/vgb_bench_data/prepared/receptors/astex/1R1H_BIR/receptor.pdbqt	164.52	527.3	5	/home/qasim/vgb_bench_data/poses/A1_refconf_refbox/vina/astex/1R1H_BIR.sdf.gz	3967	2026-09-23T15:04:48+08:00
arm	A1_refconf_refbox	vina	astex	1S3V_TQD	20260922	ok		5	-9.664	vina	kcal/mol (empirical score, not a measured free energy)	-2.707	27.832	3.43	25.0	8	refconf	/home/qasim/vgb_bench_data/prepared/receptors/astex/1S3V_TQD/receptor.pdbqt	63.41	525.7	5	/home/qasim/vgb_bench_data/poses/A1_refconf_refbox/vina/astex/1S3V_TQD.sdf.gz	3887	2026-09-23T15:06:35+08:00
arm	A1_refconf_refbox	vina	astex	1SQ5_PAU	20260922	ok		5	-6.052	vina	kcal/mol (empirical score, not a measured free energy)	52.214	5.557	7.472	25.0	8	refconf	/home/qasim/vgb_bench_data/prepared/receptors/astex/1SQ5_PAU/receptor.pdbqt	35.38	546.3	5	/home/qasim/vgb_bench_data/poses/A1_refconf_refbox/vina/astex/1SQ5_PAU.sdf.gz	2232	2026-09-23T15:07:03+08:00
arm	A1_refconf_refbox	vina	astex	1SQN_NDR	20260922	ok		1	-11.33	vina	kcal/mol (empirical score, not a measured free energy)	11.735	25.108	8.187	25.0	8	refconf	/home/qasim/vgb_bench_data/prepared/receptors/astex/1SQN_NDR/receptor.pdbqt	15.56	576.8	5	/home/qasim/vgb_bench_data/poses/A1_refconf_refbox/vina/astex/1SQN_NDR.sdf.gz	981	2026-09-23T15:07:33+08:00
arm	A1_refconf_refbox	vina	astex	1T9B_1CS	20260922	ok		5	-8.277	vina	kcal/mol (empirical score, not a measured free energy)	-9.165	50.956	123.228	25.0	8	refconf	/home/qasim/vgb_bench_data/prepared/receptors/astex/1T9B_1CS/receptor.pdbqt	34.89	546.3	5	/home/qasim/vgb_bench_data/poses/A1_refconf_refbox/vina/astex/1T9B_1CS.sdf.gz	2545	2026-09-23T15:07:39+08:00
arm	A1_refconf_refbox	vina	astex	1TOW_CRZ	20260922	ok		5	-7.882	vina	kcal/mol (empirical score, not a measured free energy)	21.012	4.954	1.532	25.0	8	refconf	/home/qasim/vgb_bench_data/prepared/receptors/astex/1TOW_CRZ/receptor.pdbqt	26.35	576.8	5	/home/qasim/vgb_bench_data/poses/A1_refconf_refbox/vina/astex/1TOW_CRZ.sdf.gz	2384	2026-09-23T15:07:48+08:00
arm	A1_refconf_refbox	vina	astex	1TT1_KAI	20260922	ok		5	-7.441	vina	kcal/mol (empirical score, not a measured free energy)	2.312	0.839	26.37	25.0	8	refconf	/home/qasim/vgb_bench_data/prepared/receptors/astex/1TT1_KAI/receptor.pdbqt	24.93	546.3	5	/home/qasim/vgb_bench_data/poses/A1_refconf_refbox/vina/astex/1TT1_KAI.sdf.gz	2203	2026-09-23T15:08:14+08:00
arm	A1_refconf_refbox	vina	astex	1SJ0_E4D	20260922	ok		3	-11.38	vina	kcal/mol (empirical score, not a measured free energy)	31.406	-1.491	25.297	25.0	8	refconf	/home/qasim/vgb_bench_data/prepared/receptors/astex/1SJ0_E4D/receptor.pdbqt	103.95	654.3	5	/home/qasim/vgb_bench_data/poses/A1_refconf_refbox/vina/astex/1SJ0_E4D.sdf.gz	2822	2026-09-23T15:07:00+08:00
arm	A1_refconf_refbox	vina	astex	1T40_ID5	20260922	ok		5	-10.38	vina	kcal/mol (empirical score, not a measured free energy)	16.632	-6.701	14.475	25.0	8	refconf	/home/qasim/vgb_bench_data/prepared/receptors/astex/1T40_ID5/receptor.pdbqt	72.1	527.3	5	/home/qasim/vgb_bench_data/poses/A1_refconf_refbox/vina/astex/1T40_ID5.sdf.gz	2725	2026-09-23T15:07:33+08:00
arm	A1_refconf_refbox	vina	astex	1TZ8_DES	20260922	ok		5	-8.292	vina	kcal/mol (empirical score, not a measured free energy)	16.61	61.718	34.948	25.0	8	refconf	/home/qasim/vgb_bench_data/prepared/receptors/astex/1TZ8_DES/receptor.pdbqt	32.24	576.8	5	/home/qasim/vgb_bench_data/poses/A1_refconf_refbox/vina/astex/1TZ8_DES.sdf.gz	2805	2026-09-23T15:08:15+08:00
arm	A1_refconf_refbox	vina	astex	1UNL_RRC	20260922	failed	vina:  > COMPND    /home/qasim/vgb_bench_data/prepared/receptors/astex/1UNL_RRC/clean.pdb			vina	kcal/mol (empirical score, not a measured free energy)	59.626	28.97	26.836	25.0	8	refconf	/home/qasim/vgb_bench_data/prepared/receptors/astex/1UNL_RRC/receptor.pdbqt	0.01		5			2026-09-23T15:08:47+08:00
arm	A1_refconf_refbox	vina	astex	1UOU_CMU	20260922	failed	vina:  > COMPND    /home/qasim/vgb_bench_data/prepared/receptors/astex/1UOU_CMU/clean.pdb			vina	kcal/mol (empirical score, not a measured free energy)	-3.483	2.004	29.185	25.0	8	refconf	/home/qasim/vgb_bench_data/prepared/receptors/astex/1UOU_CMU/receptor.pdbqt	0.01		5			2026-09-23T15:08:47+08:00
arm	A1_refconf_refbox	vina	astex	1U1C_BAU	20260922	ok		5	-9.321	vina	kcal/mol (empirical score, not a measured free energy)	12.934	136.763	45.913	25.0	8	refconf	/home/qasim/vgb_bench_data/prepared/receptors/astex/1U1C_BAU/receptor.pdbqt	42.8	546.3	5	/home/qasim/vgb_bench_data/poses/A1_refconf_refbox/vina/astex/1U1C_BAU.sdf.gz	2600	2026-09-23T15:08:38+08:00
